session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end,skip_prediction
1_0013f2f8-6ca9-4db5-98aa-29fe103b5191,10,20,t_c1fe3b57-36c1-43d6-878a-2cc0aac01599,False,False,False,True,0,1,0,0,0,0,False,19,2018-07-15,True,editorial_playlist,clickrow,trackdone,True
1_0014051b-af9e-473f-a93f-a429d4e35317,2,20,t_57d5cb52-8898-4eca-83a4-6208581bc209,False,False,False,True,0,1,0,0,0,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,False
1_0014051b-af9e-473f-a93f-a429d4e35317,3,20,t_b1515287-45fc-4e1b-b238-66ab32527c5b,False,True,True,False,0,0,1,1,1,0,False,16,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,False
1_0014051b-af9e-473f-a93f-a429d4e35317,4,20,t_474d60a3-955e-44b0-bfc7-5bb4cc41dd2a,False,False,True,False,0,1,0,0,1,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,True
1_0014051b-af9e-473f-a93f-a429d4e35317,5,20,t_a760b69a-fbec-4f7b-92cc-2aa4a0531893,False,False,True,False,0,0,1,1,0,0,False,16,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,True
1_0014051b-af9e-473f-a93f-a429d4e35317,6,20,t_43da75be-16b4-43a4-9e8f-d86eebdb7907,False,True,True,False,0,1,0,0,2,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014051b-af9e-473f-a93f-a429d4e35317,7,20,t_9df49676-2cde-4b12-b878-f47fb2ca26f8,False,False,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014051b-af9e-473f-a93f-a429d4e35317,8,20,t_10f1bad9-62f1-4782-bd56-90b8ee9af2c5,False,False,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014051b-af9e-473f-a93f-a429d4e35317,9,20,t_c6d7fb51-128e-4014-a588-1b03843a2ed2,False,True,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014051b-af9e-473f-a93f-a429d4e35317,10,20,t_abea784e-304e-4c29-a2f2-87c9fb97845a,False,False,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00140815-95c3-402e-b9ed-7967300a316d,2,20,t_c865a0b1-5384-48f7-a09e-142ce68601d9,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_00140815-95c3-402e-b9ed-7967300a316d,3,20,t_dc0cdd4f-6c86-4ae5-a572-183f1cc369f3,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_00140815-95c3-402e-b9ed-7967300a316d,4,20,t_4ffd14f1-5406-4cfa-a9ed-a91a0f49b5bd,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00140815-95c3-402e-b9ed-7967300a316d,5,20,t_4dddd344-0712-4942-98d3-0e033bc47a4d,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,backbtn,True
1_00140815-95c3-402e-b9ed-7967300a316d,6,20,t_4ffd14f1-5406-4cfa-a9ed-a91a0f49b5bd,False,False,False,True,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,backbtn,trackdone,True
1_00140815-95c3-402e-b9ed-7967300a316d,7,20,t_4dddd344-0712-4942-98d3-0e033bc47a4d,False,False,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,trackdone,fwdbtn,True
1_00140815-95c3-402e-b9ed-7967300a316d,8,20,t_43c7d652-9831-4d59-884b-4196db972cab,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00140815-95c3-402e-b9ed-7967300a316d,9,20,t_bae6ca19-4f3f-4cf7-a5ca-36dd05c6c09c,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00140815-95c3-402e-b9ed-7967300a316d,10,20,t_85dadcec-88a5-4918-ae62-c11e31ab6c03,True,True,True,False,0,1,0,0,0,0,True,18,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00145bef-393b-4045-939b-2dea5ec29cc3,2,15,t_c4379047-4c6e-453c-95cf-79f020b1d3c9,False,False,False,True,0,0,0,1,0,0,False,16,2018-07-16,True,user_collection,trackdone,trackdone,False
1_00145bef-393b-4045-939b-2dea5ec29cc3,3,15,t_6a266031-3f8f-42e7-b400-704aacbbf64a,False,False,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,user_collection,trackdone,fwdbtn,False
1_00145bef-393b-4045-939b-2dea5ec29cc3,4,15,t_3f894d05-3dad-44b1-9edb-9f82b74ae71f,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00145bef-393b-4045-939b-2dea5ec29cc3,5,15,t_395dd25c-1749-492d-a005-92ea9b185979,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00145bef-393b-4045-939b-2dea5ec29cc3,6,15,t_2af1367f-3808-4c90-bb7a-a9f46690b687,False,True,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00145bef-393b-4045-939b-2dea5ec29cc3,7,15,t_fb9b1b3d-47b4-436c-816d-0d98fadf16fe,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_0014b4ca-5726-4771-a28e-6ed171317fcb,2,12,t_2c961b15-7a75-4476-93da-16bd7d8151b5,False,False,False,True,1,1,0,0,0,0,False,21,2018-07-15,True,personalized_playlist,clickrow,trackdone,False
1_0014b4ca-5726-4771-a28e-6ed171317fcb,3,12,t_3357ad1d-5470-4c2e-b029-2b263e185264,False,False,False,True,0,0,1,1,0,0,False,21,2018-07-15,True,personalized_playlist,trackdone,trackdone,False
1_0014b4ca-5726-4771-a28e-6ed171317fcb,4,12,t_326af585-57e9-44ee-8e7c-7b78b7d803e1,False,False,False,True,0,1,0,0,0,0,False,21,2018-07-15,True,personalized_playlist,trackdone,trackdone,True
1_0014b4ca-5726-4771-a28e-6ed171317fcb,5,12,t_8ad46fab-3396-4c71-8f98-d278f1b0dce2,False,True,True,False,0,0,1,1,0,0,False,21,2018-07-15,True,personalized_playlist,trackdone,fwdbtn,True
1_0014b4ca-5726-4771-a28e-6ed171317fcb,6,12,t_96ae8d0e-a5f9-4117-b765-a87552a3d87d,True,True,True,False,0,1,0,0,0,0,False,21,2018-07-15,True,personalized_playlist,fwdbtn,fwdbtn,True
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,2,19,t_ec204bd2-d2dc-4c66-8585-1bb86addb05c,False,False,True,False,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,3,19,t_45bb7c09-75f7-481c-8afb-f39670eefee4,False,False,False,True,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,trackdone,False
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,4,19,t_1068d23a-869d-4d5d-9555-f6fd1744541e,False,True,True,False,0,0,1,1,0,0,True,5,2018-07-16,True,editorial_playlist,trackdone,fwdbtn,True
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,5,19,t_31dbd9dd-7451-4fc9-9864-cace5f506745,False,True,True,False,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,6,19,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,False,True,True,False,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,7,19,t_ff2c96eb-7063-4094-8d91-c45a5f3eb230,False,False,True,False,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,8,19,t_29a3895e-2c91-49a6-9383-6a71c597390d,True,True,True,False,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014c09c-2fca-4bc9-a5c2-11fea18655eb,9,19,t_312b3509-48c1-4928-a6e5-d3e7a51c216b,True,True,True,False,0,1,0,0,0,0,True,5,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_0014df27-02c0-4a8c-b21c-4c76a5e81c88,2,10,t_fa748de6-eca8-45f4-b235-a5cd0cfe589f,True,True,True,False,0,0,1,1,0,0,True,16,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_0014df27-02c0-4a8c-b21c-4c76a5e81c88,3,10,t_654c35eb-83b0-4395-bc55-dcf5e2473c30,True,True,True,False,0,1,0,0,0,0,True,16,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_0014df27-02c0-4a8c-b21c-4c76a5e81c88,4,10,t_0c383174-9183-4bff-9310-db5b5df9360b,False,False,False,True,0,1,0,0,0,0,True,16,2018-07-16,True,user_collection,fwdbtn,trackdone,True
1_0014df27-02c0-4a8c-b21c-4c76a5e81c88,5,10,t_753d402c-80b1-4854-8db3-3b79011665e5,False,False,False,True,0,1,0,0,0,0,True,16,2018-07-16,True,user_collection,trackdone,trackdone,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,2,20,t_bc348e95-940b-4c08-9c7e-b0528a824653,False,False,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,False
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,3,20,t_b632de38-4d59-43e3-9b3e-e12424a3305c,False,True,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,False
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,4,20,t_7f65b17a-6b27-4c79-b573-67ff3a6f29da,True,True,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,5,20,t_e9209205-8b00-4fb3-a816-58d46a7d887a,False,False,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,6,20,t_98942e04-a8ea-4969-a1f9-b7943c21d487,True,True,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,7,20,t_42da93da-305b-4ea5-aacd-f4205db984e3,True,True,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,8,20,t_bf1cf36a-77a3-4695-989b-42c4ecdb0b4c,True,True,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,9,20,t_ffefb779-813a-4cd4-ba52-9fa2fa2bdf38,False,False,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_001531d7-9aac-4d17-b8da-c9f9e972ee9b,10,20,t_3a5c07ee-c0a4-4d5e-bd98-afced7f9cd19,True,True,True,False,0,1,0,0,0,0,False,14,2018-07-16,True,radio,fwdbtn,fwdbtn,True
1_0015765c-a626-4021-ba13-084d612db810,2,20,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,True,True,True,False,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,fwdbtn,False
1_0015765c-a626-4021-ba13-084d612db810,3,20,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,fwdbtn,trackdone,False
1_0015765c-a626-4021-ba13-084d612db810,4,20,t_de860a61-bb57-4386-9d5a-6ba111c4c266,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_0015765c-a626-4021-ba13-084d612db810,5,20,t_0e3dec82-10b4-49f1-8c2e-cd19249f7d2c,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_0015765c-a626-4021-ba13-084d612db810,6,20,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_0015765c-a626-4021-ba13-084d612db810,7,20,t_4319026b-d2b5-478d-bf37-8f2873645c5c,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_0015765c-a626-4021-ba13-084d612db810,8,20,t_e8fa3463-7ef7-4ca5-8e65-2df979012c34,False,False,True,False,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_0015765c-a626-4021-ba13-084d612db810,9,20,t_9a03f300-6504-4c7a-92b1-4cd88354ee74,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_0015765c-a626-4021-ba13-084d612db810,10,20,t_297efa33-b070-4e5d-bb42-111237295b6c,False,False,False,True,0,0,1,1,0,0,False,15,2018-07-16,True,catalog,trackdone,trackdone,True
1_00158265-d7e7-48e2-b1c6-b534bd132d56,2,13,t_e78182e6-b5d6-427c-a269-9eaffff6165a,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-16,False,user_collection,trackdone,trackdone,False
1_00158265-d7e7-48e2-b1c6-b534bd132d56,3,13,t_12c48df0-a111-43aa-886c-d81ed22d4e49,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,False,user_collection,trackdone,fwdbtn,False
1_00158265-d7e7-48e2-b1c6-b534bd132d56,4,13,t_66f9f925-0e01-4667-b6c9-96315576571f,False,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_00158265-d7e7-48e2-b1c6-b534bd132d56,5,13,t_c8cfa80a-0fe1-4b77-a3c7-d8d79bbf3aad,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_00158265-d7e7-48e2-b1c6-b534bd132d56,6,13,t_9ec3b89b-1bf4-47c5-822b-5bb66ca3e79e,False,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_0015a558-8859-4e61-935b-9c0d0b53f47a,2,10,t_64835443-829e-4c92-8db7-55a6a7b9a964,True,True,True,False,0,1,0,0,0,0,True,19,2018-07-16,False,user_collection,fwdbtn,fwdbtn,False
1_0015a558-8859-4e61-935b-9c0d0b53f47a,3,10,t_dcac3910-2e67-43d5-a1ef-d63f391d5630,True,True,True,False,0,1,0,0,0,0,True,19,2018-07-16,False,user_collection,fwdbtn,fwdbtn,False
1_0015a558-8859-4e61-935b-9c0d0b53f47a,4,10,t_881880dd-d559-49df-ac78-0353aea94695,True,True,True,False,0,1,0,0,0,0,True,19,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_0015a558-8859-4e61-935b-9c0d0b53f47a,5,10,t_b21ffcca-3c2d-49f0-8b08-8e120167973b,True,True,True,False,0,1,0,0,0,0,True,19,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,2,20,t_f5205a27-c6b0-4c4d-b45f-312798372619,False,True,True,False,0,0,1,1,0,0,False,5,2018-07-16,True,catalog,trackdone,fwdbtn,False
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,3,20,t_fb493d48-c98a-4101-8091-70d3a520d2c6,False,False,False,True,0,0,1,1,0,0,False,5,2018-07-16,True,catalog,fwdbtn,trackdone,False
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,4,20,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,False,True,True,False,0,0,1,1,0,0,False,5,2018-07-16,True,catalog,trackdone,fwdbtn,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,5,20,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,6,20,t_de860a61-bb57-4386-9d5a-6ba111c4c266,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,7,20,t_0e3dec82-10b4-49f1-8c2e-cd19249f7d2c,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,8,20,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,9,20,t_4319026b-d2b5-478d-bf37-8f2873645c5c,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-16,True,catalog,fwdbtn,trackdone,True
1_0015f6a6-ffe7-469f-a2bc-7edc132f3558,10,20,t_e8fa3463-7ef7-4ca5-8e65-2df979012c34,False,False,True,False,0,0,1,1,0,0,False,5,2018-07-16,True,catalog,trackdone,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,2,20,t_92b959d7-f713-4f04-baf3-4370c09b140a,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,False
1_00161121-f67a-4941-8e76-9d876962c3ef,3,20,t_2c25b1b6-0851-4a6b-95c0-41d65932e27f,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,False
1_00161121-f67a-4941-8e76-9d876962c3ef,4,20,t_5fb1ca71-f9c0-4e94-9377-49d185931b54,False,False,True,False,0,0,1,1,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,5,20,t_2c961b15-7a75-4476-93da-16bd7d8151b5,False,False,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,6,20,t_a084ce29-7188-4dc3-8554-8c13ade0e761,False,False,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,7,20,t_3b9bcfd1-4bfe-4a04-a1bf-3817d5201a2a,False,True,True,False,0,0,0,1,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,8,20,t_fd41b16c-dd0d-4322-9bae-36aa681084ca,False,True,True,False,0,0,1,1,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,9,20,t_d24d8c16-4b1b-404c-8f06-4fa501b06908,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00161121-f67a-4941-8e76-9d876962c3ef,10,20,t_2eb29c66-f07b-4754-84af-82c78b6b6ab9,False,True,True,False,0,1,0,0,0,0,False,9,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,True
1_00162c77-221e-461a-a0f6-cdfeea33ee6c,2,10,t_9daf54e6-407e-4be5-9129-f55777412100,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-16,True,radio,fwdbtn,trackdone,False
1_00162c77-221e-461a-a0f6-cdfeea33ee6c,3,10,t_52edb012-5084-40b3-bc1e-6ef9225a33d4,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-16,True,radio,trackdone,trackdone,False
1_00162c77-221e-461a-a0f6-cdfeea33ee6c,4,10,t_4eed2b81-6fdc-4aad-8170-977015c51c2f,False,False,False,False,0,1,0,0,0,0,False,11,2018-07-16,True,radio,trackdone,trackdone,True
1_00162c77-221e-461a-a0f6-cdfeea33ee6c,5,10,t_90c8129d-43f2-42eb-90cb-ab4568f6a1ae,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-16,True,radio,trackdone,trackdone,True
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,2,18,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,fwdbtn,fwdbtn,False
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,3,18,t_702db351-2fe3-4e52-bc67-d0a49162e509,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,fwdbtn,trackdone,False
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,4,18,t_ce6bc042-2091-413d-aad8-3cee07172dae,False,False,True,False,0,0,1,1,0,0,False,20,2018-07-15,True,user_collection,trackdone,fwdbtn,True
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,5,18,t_4b0f8622-9f4d-460b-bc9f-7bdcfcb665bc,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,fwdbtn,fwdbtn,True
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,6,18,t_f8bb8530-935a-4f08-8b4f-80a3ebfd787b,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,fwdbtn,fwdbtn,True
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,7,18,t_75be9b7d-edd8-45e9-8ec7-cbd325ccf8b2,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,fwdbtn,backbtn,True
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,8,18,t_f8bb8530-935a-4f08-8b4f-80a3ebfd787b,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,backbtn,backbtn,True
1_00164e7d-9029-4a4e-a0e1-a3dc06e19d9a,9,18,t_4b0f8622-9f4d-460b-bc9f-7bdcfcb665bc,True,True,True,False,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,backbtn,backbtn,True
1_00164ff7-394f-4fa1-9dec-c5f561615b2b,2,12,t_22e40bd8-c321-43c4-9108-9693926a5c7d,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,editorial_playlist,trackdone,trackdone,False
1_00164ff7-394f-4fa1-9dec-c5f561615b2b,3,12,t_e1e5dd4d-087e-4a72-8859-281c3d277350,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,editorial_playlist,trackdone,trackdone,False
1_00164ff7-394f-4fa1-9dec-c5f561615b2b,4,12,t_4db8db53-1843-4503-b0dc-7f42a86cecc4,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_00164ff7-394f-4fa1-9dec-c5f561615b2b,5,12,t_68888d19-7be6-4cdc-bcfb-be38431f79d7,False,False,True,False,0,0,0,1,0,0,False,13,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00164ff7-394f-4fa1-9dec-c5f561615b2b,6,12,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_00167497-e4c2-4dde-bc52-299ec7263fd0,2,18,t_3375c8bb-f2f7-4fba-9d20-85c20aa45d6c,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,False
1_00167497-e4c2-4dde-bc52-299ec7263fd0,3,18,t_8f4ce769-237b-44dd-bee8-2e474591f4ff,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,False
1_00167497-e4c2-4dde-bc52-299ec7263fd0,4,18,t_334b5887-6709-4c69-be9e-e33b4d16bed9,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,True
1_00167497-e4c2-4dde-bc52-299ec7263fd0,5,18,t_f8f38d7d-cac3-48a0-a695-63a90d2fd365,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,True
1_00167497-e4c2-4dde-bc52-299ec7263fd0,6,18,t_910feff4-6ed7-4f0d-8825-a37b8c208d27,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,True
1_00167497-e4c2-4dde-bc52-299ec7263fd0,7,18,t_efbcce1f-790b-4ac7-93de-a89ae3793395,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,True
1_00167497-e4c2-4dde-bc52-299ec7263fd0,8,18,t_535ebdd9-2bda-407f-8876-3466ba4ceb6a,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,True
1_00167497-e4c2-4dde-bc52-299ec7263fd0,9,18,t_755b870e-92e7-469e-ba34-9e213ab5ed01,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,False,user_collection,backbtn,backbtn,True
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,2,19,t_d0c22c8c-7969-4d17-bf0d-d4fa3c04a768,True,True,True,False,0,1,0,0,0,0,False,19,2018-07-16,True,charts,trackdone,endplay,False
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,3,19,t_32270005-26a1-4763-8ba5-44fcc15f9914,False,False,True,False,0,1,0,0,0,0,False,19,2018-07-16,True,charts,clickrow,endplay,False
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,4,19,t_f3c3c11b-76c3-401e-afbc-0182f37629bc,True,True,True,False,0,1,0,0,0,0,False,19,2018-07-16,True,charts,clickrow,endplay,True
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,5,19,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,True,True,True,False,0,1,0,0,0,0,False,19,2018-07-16,True,charts,clickrow,endplay,True
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,6,19,t_32270005-26a1-4763-8ba5-44fcc15f9914,False,False,True,False,0,0,1,1,0,0,False,19,2018-07-16,True,charts,clickrow,endplay,True
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,7,19,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,False,False,False,False,0,1,0,0,0,0,False,19,2018-07-16,True,charts,clickrow,endplay,True
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,8,19,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,False,False,False,True,0,1,0,0,0,0,False,19,2018-07-16,True,charts,clickrow,trackdone,True
1_001686be-85ac-4563-a0d7-6f9b5ccb6d70,9,19,t_46877fc5-2f15-472b-831b-f0a94ca2455f,False,True,True,False,0,0,1,1,0,0,False,19,2018-07-16,True,charts,trackdone,endplay,True
1_00169b19-fc28-416b-9304-403fec9831b5,2,15,t_b8b9fa0d-654a-47fc-afdf-e3b922a55a58,True,True,True,False,0,0,1,1,0,0,True,20,2018-07-15,True,user_collection,trackdone,fwdbtn,False
